Team,Season,Time,Name,Status,Position,Market Value,Age,Fee
West Ham United FC FC,2016/2017,SUMMER,Emmanuel Emenike,Out,Centre-Forward,€10.00m,29,"End of loan
Jun 30, 2016"
West Ham United FC FC,2016/2017,SUMMER,Alex Song,Out,Defensive Midfield,€10.00m,28,"End of loan
Jun 30, 2016"
West Ham United FC FC,2016/2017,WINTER,Robert Snodgrass,In,Right Winger,€5.00m,29,€12.00m
West Ham United FC FC,2016/2017,WINTER,José Fonte,In,Centre-Back,€6.00m,33,€9.20m
West Ham United FC FC,2016/2017,WINTER,Doneil Henry,In,Centre-Back,€400k,23,"End of loan
Dec 31, 2016"
West Ham United FC FC,2016/2017,WINTER,Dimitri Payet,Out,Attacking Midfield,€30.00m,29,€29.30m
West Ham United FC FC,2016/2017,WINTER,Jaanai Gordon,Out,Centre-Forward,-,21,loan transfer
West Ham United FC FC,2016/2017,WINTER,Reece Oxford,Out,Centre-Back,€4.00m,18,loan transfer
West Ham United FC FC,2016/2017,WINTER,Simone Zaza,Out,Centre-Forward,€15.00m,25,"End of loan
Jan 14, 2017"
West Ham United FC FC,2017/2018,SUMMER,Marko Arnautovic,In,Centre-Forward,€15.00m,28,€22.30m
West Ham United FC FC,2017/2018,SUMMER,Chicharito,In,Centre-Forward,€18.00m,29,€17.80m
West Ham United FC FC,2017/2018,SUMMER,Sead Haksabanovic,In,Left Winger,€400k,18,€3.00m
West Ham United FC FC,2017/2018,SUMMER,Joe Hart,In,Goalkeeper,€13.00m,30,"Loan fee:
€2.30m"
West Ham United FC FC,2017/2018,SUMMER,Pablo Zabaleta,In,Right-Back,€7.00m,32,free transfer
West Ham United FC FC,2017/2018,SUMMER,Declan Rice,In,Central Midfield,-,18,-
West Ham United FC FC,2017/2018,SUMMER,Moses Makasi,In,Central Midfield,-,22,"End of loan
May 31, 2018"
West Ham United FC FC,2017/2018,SUMMER,Reece Burke,In,Centre-Back,€1.00m,21,"End of loan
May 31, 2018"
West Ham United FC FC,2017/2018,SUMMER,Robert Snodgrass,In,Right Winger,€7.00m,30,"End of loan
May 31, 2018"
West Ham United FC FC,2017/2018,SUMMER,Håvard Nordtveit,Out,Defensive Midfield,€5.00m,27,€8.00m
West Ham United FC FC,2017/2018,SUMMER,Ashley Fletcher,Out,Centre-Forward,€1.00m,21,€7.30m
West Ham United FC FC,2017/2018,SUMMER,Darren Randolph,Out,Goalkeeper,€2.50m,30,€5.60m
West Ham United FC FC,2017/2018,SUMMER,Enner Valencia,Out,Centre-Forward,€10.00m,27,€5.50m
West Ham United FC FC,2017/2018,SUMMER,Sofiane Feghouli,Out,Defensive Midfield,€12.00m,27,€4.25m
West Ham United FC FC,2017/2018,SUMMER,Raphael Spiegel,Out,Goalkeeper,€500k,24,free transfer
West Ham United FC FC,2017/2018,SUMMER,Stephen Hendrie,Out,Left-Back,€750k,22,free transfer
West Ham United FC FC,2017/2018,SUMMER,Robert Snodgrass,Out,Right Winger,€8.00m,29,loan transfer
West Ham United FC FC,2017/2018,SUMMER,Josh Cullen,Out,Defensive Midfield,€500k,21,loan transfer
West Ham United FC FC,2017/2018,SUMMER,Reece Burke,Out,Centre-Back,€1.00m,20,loan transfer
West Ham United FC FC,2017/2018,SUMMER,Reece Oxford,Out,Centre-Back,€5.00m,18,loan transfer
West Ham United FC FC,2017/2018,SUMMER,Jaanai Gordon,Out,Centre-Forward,-,21,-
West Ham United FC FC,2017/2018,SUMMER,Djair Parfitt,Out,Left Winger,-,20,-
West Ham United FC FC,2017/2018,SUMMER,Sam Westley,Out,Right-Back,-,23,-
West Ham United FC FC,2017/2018,SUMMER,Álvaro Arbeloa,Out,Right-Back,-,34,-
West Ham United FC FC,2017/2018,SUMMER,Gökhan Töre,Out,Right Winger,€12.00m,25,"End of loan
Jun 30, 2017"
West Ham United FC FC,2017/2018,SUMMER,Joe Hart,Out,Goalkeeper,€10.00m,31,"End of loan
May 31, 2018"
West Ham United FC FC,2017/2018,SUMMER,Jonathan Calleri,Out,Centre-Forward,€8.00m,23,"End of loan
Jun 30, 2017"
West Ham United FC FC,2017/2018,WINTER,Jordan Hugill,In,Centre-Forward,€3.00m,25,€10.20m
West Ham United FC FC,2017/2018,WINTER,João Mário,In,Left Winger,€26.00m,25,"Loan fee:
€1.20m"
West Ham United FC FC,2017/2018,WINTER,Patrice Evra,In,Left-Back,€1.00m,36,-
West Ham United FC FC,2017/2018,WINTER,Reece Oxford,In,Centre-Back,€5.00m,19,"End of loan
Dec 31, 2017"
West Ham United FC FC,2017/2018,WINTER,Reece Burke,In,Centre-Back,€1.00m,21,"End of loan
Jan 1, 2018"
West Ham United FC FC,2017/2018,WINTER,Josh Cullen,In,Defensive Midfield,€500k,21,"End of loan
Jan 1, 2018"
West Ham United FC FC,2017/2018,WINTER,André Ayew,Out,Centre-Forward,€18.00m,28,€22.80m
West Ham United FC FC,2017/2018,WINTER,José Fonte,Out,Centre-Back,€5.00m,34,€5.57m
West Ham United FC FC,2017/2018,WINTER,Diafra Sakho,Out,Centre-Forward,€8.00m,28,€5.00m
West Ham United FC FC,2017/2018,WINTER,Reece Oxford,Out,Centre-Back,€5.00m,19,loan transfer
West Ham United FC FC,2017/2018,WINTER,Moses Makasi,Out,Central Midfield,-,22,loan transfer
West Ham United FC FC,2017/2018,WINTER,Reece Burke,Out,Centre-Back,€1.00m,21,loan transfer
West Ham United FC FC,2017/2018,WINTER,Doneil Henry,Out,Centre-Back,€400k,24,-
West Ham United FC FC,2018/2019,SUMMER,Felipe Anderson,In,Left Winger,€30.00m,25,€38.00m
West Ham United FC FC,2018/2019,SUMMER,Issa Diop,In,Centre-Back,€22.00m,21,€25.00m
West Ham United FC FC,2018/2019,SUMMER,Andriy Yarmolenko,In,Right Winger,€23.00m,28,€20.00m
West Ham United FC FC,2018/2019,SUMMER,Lukasz Fabianski,In,Goalkeeper,€5.00m,33,€8.00m
West Ham United FC FC,2018/2019,SUMMER,Lucas Pérez,In,Centre-Forward,€7.50m,29,€4.40m
West Ham United FC FC,2018/2019,SUMMER,Fabián Balbuena,In,Centre-Back,€5.00m,26,€4.00m
West Ham United FC FC,2018/2019,SUMMER,Xande Silva,In,Left Winger,€200k,21,€1.50m
West Ham United FC FC,2018/2019,SUMMER,Jack Wilshere,In,Central Midfield,€20.00m,26,free transfer
West Ham United FC FC,2018/2019,SUMMER,Ryan Fredericks,In,Right-Back,€4.00m,25,free transfer
West Ham United FC FC,2018/2019,SUMMER,Carlos Sánchez,In,Defensive Midfield,€1.50m,32,free transfer
West Ham United FC FC,2018/2019,SUMMER,Grady Diangana,In,Right Winger,-,20,-
West Ham United FC FC,2018/2019,SUMMER,Jordan Hugill,In,Centre-Forward,€8.00m,26,"End of loan
May 31, 2019"
West Ham United FC FC,2018/2019,SUMMER,Sam Byram,In,Right-Back,€4.00m,25,"End of loan
May 31, 2019"
West Ham United FC FC,2018/2019,SUMMER,Josh Cullen,In,Defensive Midfield,€1.00m,23,"End of loan
May 31, 2019"
West Ham United FC FC,2018/2019,SUMMER,Reece Oxford,In,Centre-Back,€5.00m,19,"End of loan
Jun 30, 2018"
West Ham United FC FC,2018/2019,SUMMER,Moses Makasi,In,Central Midfield,-,23,"End of loan
May 31, 2019"
West Ham United FC FC,2018/2019,SUMMER,Cheikhou Kouyaté,Out,Defensive Midfield,€12.00m,28,€10.70m
West Ham United FC FC,2018/2019,SUMMER,Reece Burke,Out,Centre-Back,€1.00m,21,€1.70m
West Ham United FC FC,2018/2019,SUMMER,Edimilson Fernandes,Out,Defensive Midfield,€5.00m,22,"Loan fee:
€865k"
West Ham United FC FC,2018/2019,SUMMER,Josh Cullen,Out,Defensive Midfield,€1.00m,22,loan transfer
West Ham United FC FC,2018/2019,SUMMER,Sead Haksabanovic,Out,Left Winger,€1.50m,19,loan transfer
West Ham United FC FC,2018/2019,SUMMER,Jordan Hugill,Out,Centre-Forward,€8.00m,26,loan transfer
West Ham United FC FC,2018/2019,SUMMER,Sam Byram,Out,Right-Back,€4.00m,24,loan transfer
West Ham United FC FC,2018/2019,SUMMER,Patrice Evra,Out,Left-Back,€1.00m,37,-
West Ham United FC FC,2018/2019,SUMMER,James Collins,Out,Centre-Back,€1.00m,34,-
West Ham United FC FC,2018/2019,SUMMER,João Mário,Out,Left Winger,€25.00m,25,"End of loan
Jun 30, 2018"
West Ham United FC FC,2018/2019,WINTER,Samir Nasri,In,Attacking Midfield,€6.00m,31,-
West Ham United FC FC,2018/2019,WINTER,Sead Haksabanovic,In,Left Winger,€1.00m,19,"End of loan
Jan 16, 2019"
West Ham United FC FC,2018/2019,WINTER,Reece Oxford,Out,Centre-Back,€7.00m,20,"Loan fee:
€500k"
West Ham United FC FC,2018/2019,WINTER,Moses Makasi,Out,Central Midfield,-,23,loan transfer
West Ham United FC FC,2018/2019,WINTER,Sead Haksabanovic,Out,Left Winger,€1.00m,19,loan transfer
West Ham United FC FC,2019/2020,SUMMER,Sébastien Haller,In,Centre-Forward,€40.00m,25,€50.00m
West Ham United FC FC,2019/2020,SUMMER,Pablo Fornals,In,Attacking Midfield,€25.00m,23,€28.00m
West Ham United FC FC,2019/2020,SUMMER,Albian Ajeti,In,Centre-Forward,€7.00m,22,€11.30m
West Ham United FC FC,2019/2020,SUMMER,David Martin,In,Goalkeeper,€250k,33,free transfer
West Ham United FC FC,2019/2020,SUMMER,Roberto,In,Goalkeeper,€1.50m,33,free transfer
West Ham United FC FC,2019/2020,SUMMER,Reece Oxford,In,Centre-Back,€4.00m,20,"End of loan
Jun 30, 2019"
West Ham United FC FC,2019/2020,SUMMER,Edimilson Fernandes,In,Defensive Midfield,€8.00m,23,"End of loan
Jun 30, 2019"
West Ham United FC FC,2019/2020,SUMMER,Marko Arnautovic,Out,Centre-Forward,€35.00m,30,€25.00m
West Ham United FC FC,2019/2020,SUMMER,Chicharito,Out,Centre-Forward,€12.00m,31,€7.75m
West Ham United FC FC,2019/2020,SUMMER,Pedro Obiang,Out,Central Midfield,€7.00m,27,€7.75m
West Ham United FC FC,2019/2020,SUMMER,Edimilson Fernandes,Out,Defensive Midfield,€8.00m,23,€7.50m
West Ham United FC FC,2019/2020,SUMMER,Sead Haksabanovic,Out,Left Winger,€1.00m,21,€2.60m
West Ham United FC FC,2019/2020,SUMMER,Lucas Pérez,Out,Centre-Forward,€4.00m,30,€2.30m
West Ham United FC FC,2019/2020,SUMMER,Reece Oxford,Out,Centre-Back,€4.00m,20,€2.00m
West Ham United FC FC,2019/2020,SUMMER,Sam Byram,Out,Right-Back,€3.50m,25,€830k
West Ham United FC FC,2019/2020,SUMMER,Samir Nasri,Out,Attacking Midfield,€5.00m,32,free transfer
West Ham United FC FC,2019/2020,SUMMER,Adrián,Out,Goalkeeper,€3.50m,32,free transfer
West Ham United FC FC,2019/2020,SUMMER,Andy Carroll,Out,Centre-Forward,€8.00m,30,free transfer
West Ham United FC FC,2019/2020,SUMMER,Moses Makasi,Out,Central Midfield,-,23,free transfer
West Ham United FC FC,2019/2020,SUMMER,Jordan Hugill,Out,Centre-Forward,€6.00m,27,loan transfer
West Ham United FC FC,2019/2020,SUMMER,Josh Cullen,Out,Defensive Midfield,€1.00m,23,loan transfer
West Ham United FC FC,2019/2020,SUMMER,Grady Diangana,Out,Right Winger,€5.00m,21,loan transfer
West Ham United FC FC,2019/2020,WINTER,Jarrod Bowen,In,Right Winger,€10.00m,23,€21.30m
West Ham United FC FC,2019/2020,WINTER,Darren Randolph,In,Goalkeeper,€4.50m,32,€4.70m
West Ham United FC FC,2019/2020,WINTER,Tomas Soucek,In,Defensive Midfield,€10.00m,24,"Loan fee:
€4.50m"
West Ham United FC FC,2019/2020,WINTER,Roberto,Out,Goalkeeper,€1.00m,33,loan transfer
West Ham United FC FC,2019/2020,WINTER,Winston Reid,Out,Centre-Back,€5.00m,31,loan transfer
West Ham United FC FC,2020/2021,SUMMER,Tomas Soucek,In,Defensive Midfield,€12.00m,25,€16.20m
West Ham United FC FC,2020/2021,SUMMER,Vladimír Coufal,In,Right-Back,€2.00m,28,€6.00m
West Ham United FC FC,2020/2021,SUMMER,Saïd Benrahma,In,Left Winger,€22.00m,25,"Loan fee:
€4.40m"
West Ham United FC FC,2020/2021,SUMMER,Craig Dawson,In,Centre-Back,€4.80m,30,"Loan fee:
€1.10m"
West Ham United FC FC,2020/2021,SUMMER,Ben Johnson,In,Right-Back,-,20,-
West Ham United FC FC,2020/2021,SUMMER,Sead Haksabanovic,In,Left Winger,€1.00m,21,"End of loan
Jun 11, 2020"
West Ham United FC FC,2020/2021,SUMMER,Winston Reid,In,Centre-Back,€1.50m,32,"End of loan
May 31, 2021"
West Ham United FC FC,2020/2021,SUMMER,Roberto,In,Goalkeeper,€800k,34,"End of loan
Jul 20, 2020"
West Ham United FC FC,2020/2021,SUMMER,Grady Diangana,In,Right Winger,€4.50m,22,"End of loan
Jul 31, 2020"
West Ham United FC FC,2020/2021,SUMMER,Josh Cullen,In,Defensive Midfield,€1.20m,24,"End of loan
Jul 31, 2020"
West Ham United FC FC,2020/2021,SUMMER,Jordan Hugill,In,Centre-Forward,€5.50m,28,"End of loan
Jul 31, 2020"
West Ham United FC FC,2020/2021,SUMMER,Grady Diangana,Out,Right Winger,€4.50m,22,€13.50m
West Ham United FC FC,2020/2021,SUMMER,Albian Ajeti,Out,Centre-Forward,€4.80m,23,€5.50m
West Ham United FC FC,2020/2021,SUMMER,Jordan Hugill,Out,Centre-Forward,€5.50m,28,€3.30m
West Ham United FC FC,2020/2021,SUMMER,Josh Cullen,Out,Defensive Midfield,€1.20m,24,€500k
West Ham United FC FC,2020/2021,SUMMER,Roberto,Out,Goalkeeper,€800k,34,free transfer
West Ham United FC FC,2020/2021,SUMMER,Xande Silva,Out,Left Winger,€800k,23,loan transfer
West Ham United FC FC,2020/2021,SUMMER,Felipe Anderson,Out,Left Winger,€25.00m,27,loan transfer
West Ham United FC FC,2020/2021,SUMMER,Carlos Sánchez,Out,Defensive Midfield,€1.20m,34,-
West Ham United FC FC,2020/2021,SUMMER,Pablo Zabaleta,Out,Right-Back,-,35,-
West Ham United FC FC,2020/2021,SUMMER,Jack Wilshere,Out,Central Midfield,€4.80m,28,-
West Ham United FC FC,2020/2021,SUMMER,Craig Dawson,Out,Centre-Back,€5.00m,31,"End of loan
May 31, 2021"
West Ham United FC FC,2020/2021,SUMMER,Jesse Lingard,Out,Attacking Midfield,€22.00m,28,"End of loan
May 31, 2021"
West Ham United FC FC,2020/2021,SUMMER,Tomas Soucek,Out,Defensive Midfield,€12.00m,25,"End of loan
Jul 26, 2020"
West Ham United FC FC,2020/2021,WINTER,Saïd Benrahma,In,Left Winger,€22.00m,25,€23.10m
West Ham United FC FC,2020/2021,WINTER,Jesse Lingard,In,Attacking Midfield,€10.00m,28,"Loan fee:
€2.30m"
West Ham United FC FC,2020/2021,WINTER,Frederik Alves,In,Centre-Back,€400k,21,€1.60m
West Ham United FC FC,2020/2021,WINTER,Conor Coventry,In,Defensive Midfield,-,20,-
West Ham United FC FC,2020/2021,WINTER,Winston Reid,In,Centre-Back,€1.50m,32,"End of loan
Dec 31, 2020"
West Ham United FC FC,2020/2021,WINTER,Sébastien Haller,Out,Centre-Forward,€30.00m,26,€22.50m
West Ham United FC FC,2020/2021,WINTER,Robert Snodgrass,Out,Right Winger,€4.00m,33,€110k
West Ham United FC FC,2020/2021,WINTER,Winston Reid,Out,Centre-Back,€1.50m,32,loan transfer
West Ham United FC FC,2020/2021,WINTER,Saïd Benrahma,Out,Left Winger,€22.00m,25,"End of loan
Jan 28, 2021"
West Ham United FC FC,2021/2022,SUMMER,Kurt Zouma,In,Centre-Back,€32.00m,26,€35.00m
West Ham United FC FC,2021/2022,SUMMER,Nikola Vlašić,In,Attacking Midfield,€30.00m,23,€30.00m
West Ham United FC FC,2021/2022,SUMMER,Alex Král,In,Central Midfield,€10.00m,23,"Loan fee:
€5.20m"
West Ham United FC FC,2021/2022,SUMMER,Craig Dawson,In,Centre-Back,€3.00m,31,€2.30m
West Ham United FC FC,2021/2022,SUMMER,Alphonse Areola,In,Goalkeeper,€17.00m,28,"Loan fee:
€2.00m"
West Ham United FC FC,2021/2022,SUMMER,Xande Silva,In,Left Winger,€800k,24,"End of loan
Jun 30, 2021"
West Ham United FC FC,2021/2022,SUMMER,Felipe Anderson,In,Left Winger,€10.00m,28,"End of loan
Jun 30, 2021"
West Ham United FC FC,2021/2022,SUMMER,Conor Coventry,In,Defensive Midfield,€300k,22,"End of loan
May 31, 2022"
West Ham United FC FC,2021/2022,SUMMER,Felipe Anderson,Out,Left Winger,€10.00m,28,€3.00m
West Ham United FC FC,2021/2022,SUMMER,Xande Silva,Out,Left Winger,€800k,24,€235k
West Ham United FC FC,2021/2022,SUMMER,Fabián Balbuena,Out,Centre-Back,€5.00m,29,free transfer
West Ham United FC FC,2021/2022,SUMMER,Frederik Alves,Out,Centre-Back,€1.00m,21,loan transfer
West Ham United FC FC,2021/2022,SUMMER,Conor Coventry,Out,Defensive Midfield,€200k,21,loan transfer
West Ham United FC FC,2021/2022,SUMMER,Winston Reid,Out,Centre-Back,€1.50m,33,-
West Ham United FC FC,2021/2022,WINTER,Frederik Alves,In,Centre-Back,€1.00m,22,"End of loan
Jan 13, 2022"
West Ham United FC FC,2021/2022,WINTER,Conor Coventry,In,Defensive Midfield,€300k,21,"End of loan
Jan 5, 2022"
West Ham United FC FC,2021/2022,WINTER,Frederik Alves,Out,Centre-Back,€1.00m,22,€1.00m
West Ham United FC FC,2021/2022,WINTER,Conor Coventry,Out,Defensive Midfield,€300k,21,loan transfer
West Ham United FC FC,2022/2023,SUMMER,Lucas Paquetá,In,Attacking Midfield,€35.00m,25,€42.95m
West Ham United FC FC,2022/2023,SUMMER,Gianluca Scamacca,In,Centre-Forward,€30.00m,23,€38.60m
West Ham United FC FC,2022/2023,SUMMER,Nayef Aguerd,In,Centre-Back,€12.00m,26,€35.00m
West Ham United FC FC,2022/2023,SUMMER,Maxwel Cornet,In,Left Winger,€15.00m,25,€20.70m
West Ham United FC FC,2022/2023,SUMMER,Emerson,In,Left-Back,€14.00m,28,€15.40m
West Ham United FC FC,2022/2023,SUMMER,Thilo Kehrer,In,Centre-Back,€22.00m,25,€12.00m
West Ham United FC FC,2022/2023,SUMMER,Flynn Downes,In,Defensive Midfield,€2.00m,23,€10.65m
West Ham United FC FC,2022/2023,SUMMER,Alphonse Areola,In,Goalkeeper,€8.00m,29,€9.30m
West Ham United FC FC,2022/2023,SUMMER,Nathan Trott,In,Goalkeeper,€500k,23,-
West Ham United FC FC,2022/2023,SUMMER,Conor Coventry,In,Defensive Midfield,€1.50m,23,"End of loan
May 31, 2023"
West Ham United FC FC,2022/2023,SUMMER,Issa Diop,Out,Centre-Back,€10.00m,25,€17.80m
West Ham United FC FC,2022/2023,SUMMER,Andriy Yarmolenko,Out,Right Winger,€2.50m,32,free transfer
West Ham United FC FC,2022/2023,SUMMER,Ryan Fredericks,Out,Right-Back,€1.50m,29,free transfer
West Ham United FC FC,2022/2023,SUMMER,Nathan Trott,Out,Goalkeeper,€500k,23,loan transfer
West Ham United FC FC,2022/2023,SUMMER,Arthur Masuaku,Out,Left-Back,€5.00m,28,loan transfer
West Ham United FC FC,2022/2023,SUMMER,David Martin,Out,Goalkeeper,€250k,36,-
West Ham United FC FC,2022/2023,SUMMER,Mark Noble,Out,Central Midfield,€1.00m,35,-
West Ham United FC FC,2022/2023,SUMMER,Nikola Vlašić,Out,Attacking Midfield,€22.00m,24,loan transfer
West Ham United FC FC,2022/2023,SUMMER,Alphonse Areola,Out,Goalkeeper,€8.00m,29,"End of loan
Jun 30, 2022"
West Ham United FC FC,2022/2023,SUMMER,Alex Král,Out,Central Midfield,€7.00m,24,"End of loan
Jun 30, 2022"
West Ham United FC FC,2022/2023,WINTER,Danny Ings,In,Centre-Forward,€16.00m,30,€12.00m
West Ham United FC FC,2022/2023,WINTER,Joseph Anang,In,Goalkeeper,€100k,22,-
West Ham United FC FC,2022/2023,WINTER,Craig Dawson,Out,Centre-Back,€2.50m,32,€3.75m
West Ham United FC FC,2022/2023,WINTER,Darren Randolph,Out,Goalkeeper,€500k,35,free transfer
West Ham United FC FC,2022/2023,WINTER,Conor Coventry,Out,Defensive Midfield,€1.00m,22,loan transfer
West Ham United FC FC,2023/2024,SUMMER,Mohammed Kudus,In,Right Winger,€40.00m,23,€43.00m
West Ham United FC FC,2023/2024,SUMMER,Edson Álvarez,In,Defensive Midfield,€35.00m,25,€38.00m
West Ham United FC FC,2023/2024,SUMMER,James Ward-Prowse,In,Central Midfield,€38.00m,28,€34.80m
West Ham United FC FC,2023/2024,SUMMER,Konstantinos Mavropanos,In,Centre-Back,€15.00m,25,€20.00m
West Ham United FC FC,2023/2024,SUMMER,Andrew Irving,In,Central Midfield,€800k,23,€1.76m
West Ham United FC FC,2023/2024,SUMMER,Divin Mubama,In,Centre-Forward,€250k,18,-
West Ham United FC FC,2023/2024,SUMMER,Arthur Masuaku,In,Left-Back,€6.00m,29,"End of loan
Jun 30, 2023"
West Ham United FC FC,2023/2024,SUMMER,Nikola Vlašić,In,Attacking Midfield,€17.00m,25,"End of loan
Jun 30, 2023"
West Ham United FC FC,2023/2024,SUMMER,Flynn Downes,In,Defensive Midfield,€9.00m,25,"End of loan
May 31, 2024"
West Ham United FC FC,2023/2024,SUMMER,Declan Rice,Out,Central Midfield,€90.00m,24,€116.60m
West Ham United FC FC,2023/2024,SUMMER,Gianluca Scamacca,Out,Centre-Forward,€22.00m,24,€25.60m
West Ham United FC FC,2023/2024,SUMMER,Nikola Vlašić,Out,Attacking Midfield,€17.00m,25,€10.60m
West Ham United FC FC,2023/2024,SUMMER,Arthur Masuaku,Out,Left-Back,€6.00m,29,€2.00m
West Ham United FC FC,2023/2024,SUMMER,Manuel Lanzini,Out,Attacking Midfield,€6.00m,30,free transfer
West Ham United FC FC,2023/2024,SUMMER,Flynn Downes,Out,Defensive Midfield,€9.00m,24,loan transfer
West Ham United FC FC,2023/2024,SUMMER,Andrew Irving,Out,Central Midfield,€800k,23,loan transfer
West Ham United FC FC,2023/2024,WINTER,Kalvin Phillips,In,Defensive Midfield,€28.00m,28,"Loan fee:
€7.00m"
West Ham United FC FC,2023/2024,WINTER,Pablo Fornals,Out,Central Midfield,€17.00m,27,€8.00m
West Ham United FC FC,2023/2024,WINTER,Saïd Benrahma,Out,Left Winger,€22.00m,28,"Loan fee:
€6.00m"
West Ham United FC FC,2023/2024,WINTER,Conor Coventry,Out,Defensive Midfield,€1.50m,23,€1.16m
West Ham United FC FC,2023/2024,WINTER,Thilo Kehrer,Out,Centre-Back,€9.00m,27,"Loan fee:
€500k"
Wolverhampton Wanderers FC,2018/2019,SUMMER,Adama Traoré,In,Right Winger,€8.00m,22,€20.00m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Rui Patrício,In,Goalkeeper,€16.00m,30,€18.00m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Diogo Jota,In,Centre-Forward,€12.00m,21,€14.00m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Willy Boly,In,Centre-Back,€5.00m,27,€12.00m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Benik Afobe,In,Centre-Forward,€10.00m,25,€11.40m
Wolverhampton Wanderers FC,2018/2019,SUMMER,João Moutinho,In,Central Midfield,€10.00m,31,€5.60m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Maximilian Kilman,In,Centre-Back,-,21,€4.75m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Léo Bonatini,In,Centre-Forward,€5.00m,24,€4.00m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Raúl Jiménez,In,Centre-Forward,€15.00m,27,"Loan fee:
€3.00m"
Wolverhampton Wanderers FC,2018/2019,SUMMER,Rúben Vinagre,In,Left-Back,€500k,19,€2.25m
Wolverhampton Wanderers FC,2018/2019,SUMMER,Leander Dendoncker,In,Defensive Midfield,€17.00m,23,"Loan fee:
€1.50m"
Wolverhampton Wanderers FC,2018/2019,SUMMER,Jonny Otto,In,Right-Back,€12.00m,24,loan transfer
Wolverhampton Wanderers FC,2018/2019,SUMMER,Ryan Giles,In,Left-Back,-,18,-
Wolverhampton Wanderers FC,2018/2019,SUMMER,Jordan Graham,In,Right Winger,€500k,24,"End of loan
May 31, 2019"
